,is_iceberg,not_iceberg,id,inc_angle,min1,max1,std1,med1,mean1,laplace1,sobel0_1,sobel1_1,kurtosis1,skewness1,min2,max2,std2,med2,mean2,laplace2,sobel0_2,sobel1_2,kurtosis2,skewness2
1474,1,0,65951e77,45.2859,-41.018646,-9.423707,2.2969562357035795,-24.629692,-24.838543915733332,33.774200439453125,85.8577651977539,84.26477813720703,3.904814488452499,0.2469605952501297,-36.938328,-19.881321,2.1670934286158228,-26.056774,-26.340660426133333,38.27726364135742,92.2286148071289,74.80402374267578,0.8327239671488851,-0.5432056784629822
1475,1,0,e8b76fb7,39.9796,-31.87891,0.828966,3.0639739549986573,-19.555368,-19.464970978133334,36.382484436035156,87.97517395019531,101.15266418457031,6.743755747503039,1.5680618286132812,-39.838017,-10.641561,2.4902274589182047,-25.85903,-25.812122772266665,36.458866119384766,81.76404571533203,86.4666976928711,3.067677881680498,0.5303327441215515
1476,1,0,ac6ca227,45.2803,-33.414246,-14.168751,2.166613814539752,-22.954638,-23.04112886791111,28.75765037536621,85.76947021484375,81.86399841308594,0.5462943734921479,-0.33534950017929077,-35.912945,-14.824524,2.137696270570377,-26.695564,-26.702178932266666,35.819366455078125,88.91925811767578,76.14588928222656,0.7647743122684223,-0.30508148670196533
1477,1,0,a8104355,38.4591,-33.309807,-0.686601,2.8204111973670183,-21.438198,-21.417193933866667,36.292198181152344,90.53768157958984,97.7869873046875,7.160844706644964,1.2786271572113037,-38.687584,-12.853684,2.331002674682608,-27.984972,-28.17264948871111,37.67747116088867,83.96996307373047,83.9766616821289,3.3201056245619878,0.36521100997924805
1478,1,0,e76a4a04,42.5591,-32.2775,-10.19184,2.226396332816541,-23.159355,-23.261761368355558,24.968427658081055,81.93135833740234,83.91006469726562,2.079482778557881,0.1339467614889145,-41.21994,-21.397488,2.1978407393103363,-29.62409,-29.633174587555555,32.94314193725586,90.91414642333984,77.73784637451172,0.6373262523351126,-0.3365614116191864
1479,1,0,502a8388,31.0446,-34.118126,-0.285924,3.3660828112440933,-19.747168,-19.55265879626667,33.74125289916992,92.46085357666016,100.69348907470703,5.942707705775339,1.5523250102996826,-34.120148,-8.828422,2.6841829697635835,-24.8022,-24.780419249422216,39.95268249511719,84.81547546386719,86.37889862060547,4.762753989701937,1.0984001159667969
1480,0,1,c0c841d0,42.4133,-30.603304,11.087433,3.072500912640476,-20.40539,-20.413958211022223,33.771514892578125,103.04167938232422,107.1524429321289,23.10303180294364,2.9564197063446045,-37.148129,-8.441883,2.4234574671178915,-28.363874,-28.627358540266663,37.06304931640625,94.55801391601562,85.10494232177734,8.75943999585436,1.0522478818893433
1481,1,0,ee49f0fb,44.6188,-33.48801,9.367893,5.077065078245441,-21.816151,-20.925355731022222,37.551448822021484,110.36808776855469,174.99911499023438,7.126623683101274,2.1908438205718994,-38.169426,-3.730291,3.6982513901105576,-27.834591,-27.25915407857778,36.145687103271484,98.74018859863281,118.08551025390625,7.987819220527042,2.0373690128326416
1482,0,1,dc6fa59d,34.9664,-27.318838,9.002892,2.998977083161978,-16.122019,-15.974981566933334,27.358304977416992,91.2924575805664,135.0667724609375,12.814624774420386,2.067636728286743,-33.670025,-15.522967,2.3094154673065748,-24.126959,-24.290014998044445,33.78666687011719,88.95906829833984,81.43557739257812,0.6249334078072128,-0.20512254536151886
1483,0,1,3cef79cb,32.4245,-22.463858,15.320282,3.442277458290012,-11.118382,-10.94625227271111,27.8185977935791,122.69062042236328,130.74826049804688,7.658331450890467,1.6442071199417114,-33.349224,6.465882,3.5954415922206726,-23.597324,-23.191659981333334,31.094511032104492,132.18002319335938,88.53617858886719,12.724299045658418,2.5583078861236572
1484,1,0,84673729,31.0609,-24.124344,8.201283,3.0963950557646243,-11.670322,-11.574882514844443,32.1042594909668,95.61114501953125,99.87803649902344,4.058861319398856,0.8948168754577637,-34.105686,-3.793919,2.9068311255996973,-22.940065,-22.792271060088886,36.60247039794922,85.58721160888672,82.50123596191406,5.409959809473786,1.3264728784561157
1485,0,1,c5227b8a,39.6097,-33.869148,4.075987,2.857032893563424,-22.985495,-22.930413094577776,30.299577713012695,97.79862213134766,123.86419677734375,12.975046896541267,1.6328569650650024,-36.366428,-14.389443,2.206724272317019,-27.150585,-27.18227476622222,29.75958824157715,86.8088607788086,86.27775573730469,1.3126154844467646,-0.146367147564888
1486,1,0,574a1da7,39.234,-37.434689,-10.104811,2.5083257538073878,-27.195221,-27.25434236675556,37.99643325805664,88.91175079345703,87.92371368408203,2.536942862117834,0.2670450806617737,-38.5924,-21.691313,2.148345223220695,-28.26144,-28.53557897208889,37.41556167602539,76.41410064697266,80.11518096923828,0.5653909696195378,-0.47152256965637207
1487,1,0,207b59dd,41.4339,-29.725189,-2.856702,2.615826240409022,-19.177143,-19.12450668408889,34.91664505004883,84.42801666259766,91.9122085571289,5.1610152291086315,0.9990292191505432,-36.21796,-14.552452,2.2364897635819365,-25.474806,-25.660473053866667,38.167415618896484,83.64653015136719,74.71794128417969,0.976554600240537,-0.03206576406955719
1488,0,1,309b5423,40.9855,-35.330391,14.937958,5.050009443424852,-24.203207,-23.163483402133334,41.623207092285156,132.06092834472656,122.50060272216797,13.945497107069478,2.929452657699585,-36.24633,3.388297,3.5848141857902505,-26.084059,-25.803261604622225,36.70604705810547,107.34564208984375,92.5289535522461,20.331987636043905,3.339313268661499
1489,1,0,7cf1ff70,42.5707,-34.365550999999996,-0.184221,3.8552477529806866,-22.128706,-21.584093642666666,31.00320053100586,106.1515884399414,104.91494750976562,4.773493698707496,1.5863144397735596,-38.293728,-12.717267,3.1144826746338374,-28.344057,-27.916450377955556,32.64820098876953,105.26144409179688,86.21818542480469,3.6318802631978464,1.2566580772399902
1490,1,0,a8c38f58,38.4755,-38.697678,-9.448614,2.515799353587528,-25.49472,-25.513107108266667,35.48583221435547,88.20597839355469,87.04593658447266,1.4756275792186528,0.06431921571493149,-40.034233,-19.207714,2.083125174249737,-28.749443,-28.826647872355554,36.577728271484375,76.99999237060547,74.46559143066406,0.6660332623300245,-0.37566637992858887
1491,0,1,f659df68,45.2416,-26.686481,26.966717,5.218200124390992,-17.960285,-17.042141029155555,40.03239059448242,174.57557678222656,134.76248168945312,17.231578924256816,3.443877935409546,-34.159164,1.841126,3.2303489608488496,-24.617006,-24.599636356799998,33.87905502319336,124.58393096923828,91.21309661865234,15.436462089544715,2.681567668914795
1492,1,0,076a815e,34.4718,-28.031319,2.912501,3.526140350710911,-18.962139,-18.652510567288886,36.08309555053711,92.92530822753906,103.45964813232422,7.672822852757594,2.0150115489959717,-35.16111,-6.829379,2.769423675647478,-25.108685,-25.10175677048889,44.1058349609375,87.95576477050781,87.45951843261719,7.047901911689252,1.4288865327835083
1493,1,0,6a9478ad,35.2957,-30.299463,3.599228,3.395198270053414,-16.981552,-16.602783602666666,38.52750015258789,106.38463592529297,102.33431243896484,5.467706799907308,1.5382100343704224,-37.810764,-12.526082,2.6294778294933394,-24.993855,-25.024421625955554,42.65741729736328,83.3808822631836,79.99764251708984,2.1381208829105374,0.6051151752471924
1494,0,1,f8661e3b,34.1367,-25.613541,8.261095,3.0991390342505984,-15.808041,-15.625374851555556,27.018238067626953,103.84293365478516,107.86178588867188,11.000219246478922,2.0512850284576416,-34.401718,3.599782,3.386768384124471,-23.517162,-23.233585265422224,33.2780876159668,106.8408432006836,98.07464599609375,13.387778482940234,2.5988945960998535
1495,0,1,ea9da7da,39.6416,-24.131134,13.591619,3.0536891363543686,-14.05621,-13.972909358755556,29.439741134643555,101.5562973022461,125.22850036621094,11.097683227836487,1.8499888181686401,-39.930771,2.56872,3.427673034651468,-25.388981,-25.01875350257778,30.006149291992188,104.16011047363281,104.3628921508789,15.326816995650368,2.7793023586273193
1496,1,0,ec4952c3,41.1402,-28.89492,-2.708648,2.397929989834444,-20.067577,-20.086458894933333,29.075639724731445,87.9966812133789,92.13422393798828,3.047907494430011,0.3693253993988037,-36.252426,-12.539744,2.1886386602340036,-25.51029,-25.599644831288884,30.201282501220703,87.3950424194336,79.23560333251953,1.0764786985622044,-0.08927629142999649
1497,1,0,1c607692,39.2166,-28.273077,-3.729845,2.520182028531292,-19.66024,-19.747559100266667,35.39306640625,85.0182113647461,92.779296875,1.6313280109228447,0.15951918065547943,-38.603531,-14.216881,2.2582970043812005,-26.878052,-26.868842643733334,35.10037612915039,80.30876922607422,81.24669647216797,2.034237672840784,0.04730143025517464
1498,1,0,4cf47a74,40.3416,-36.309711,-10.485233,2.2352827966386504,-24.031658,-24.13814662755556,29.656333923339844,88.29281616210938,89.17578125,1.9680139625404287,-0.13471892476081848,-38.494144,-21.074238,2.0632288757811468,-26.451553,-26.51627421653334,28.6689453125,82.233154296875,74.32194519042969,0.30102607175248375,-0.4082738161087036
1499,0,1,e0cd0236,38.1366,-35.595505,-13.25142,2.352174384717537,-25.770138,-25.89943597955556,26.081558227539062,84.91434478759766,88.73174285888672,1.147765102149462,-0.029554275795817375,-40.033356,-23.129816,2.0822484958017156,-28.7481,-28.815886904888888,27.372358322143555,82.1734848022461,75.5773696899414,0.4148113124274051,-0.41327494382858276
1500,1,0,06b6ac23,35.2954,-29.881506,3.468035,3.274974558228606,-18.518507,-18.316230783644443,37.65924072265625,94.29258728027344,90.81382751464844,8.384029784001019,1.968963384628296,-35.901417,-4.799735,2.7825657926947276,-25.269701,-25.102988223288886,44.173828125,86.86354064941406,88.90080261230469,6.129887179624122,1.2185652256011963
1501,1,0,11d06927,34.4718,-33.076393,8.10876,4.6962809445424964,-22.368696,-21.559026837333334,51.897865295410156,121.06199645996094,145.08103942871094,9.116300546596927,2.432692289352417,-35.167622,-8.07192,2.5885950108008884,-25.114983,-25.1020874496,41.6104850769043,90.154541015625,83.37918090820312,3.1656872082969967,0.6774938106536865
1502,1,0,996ea0b1,36.1049,-26.847492,-0.751112,2.6254670356961536,-16.422485,-16.379320793422224,33.35315704345703,89.73208618164062,91.3277359008789,2.7671271779472963,0.4982946813106537,-34.967224,-16.707232,2.1433899430762637,-24.199402,-24.424114708088894,32.17563247680664,81.40015411376953,75.01222229003906,0.5268639470873389,-0.39363929629325867
1503,0,1,e0ccd7bb,44.5704,-32.141716,-8.215053,2.338094767716313,-21.620741,-21.701734583466667,29.236328125,87.99464416503906,93.3911361694336,1.660549621707398,-0.10919123888015747,-39.500889,-15.150803,2.232135487483824,-28.214647,-28.281462903644446,34.10631561279297,96.93006896972656,75.81706237792969,1.3847165914961161,-0.12808449566364288
1504,1,0,b2bc5d27,45.2814,-34.187904,-12.473039,2.25750933691214,-24.133698,-24.227793316800003,31.84803581237793,94.53162384033203,82.47270202636719,0.7182152586814174,-0.21494874358177185,-38.11438,-19.598055,2.160561199739423,-26.714809,-26.790125128355555,32.827762603759766,89.2931137084961,74.85340118408203,0.45298971176565583,-0.44675323367118835
1505,0,1,71a0d13b,35.7829,-27.166805,1.544328,2.3235145932060224,-15.881705,-16.001757800177778,27.851850509643555,90.60001373291016,89.48625183105469,4.096582419779121,0.33528563380241394,-34.964325,-10.687778999999999,2.173120698486661,-22.925816,-23.098916521955555,32.14485549926758,88.36750030517578,78.06826782226562,1.3527182178904322,-0.16410712897777557
1506,1,0,95ed1e8c,34.4721,-33.712612,9.833044,3.858156836802211,-24.624413,-24.141036409955554,47.62965393066406,112.28285217285156,116.5953369140625,16.946049270146666,3.0312721729278564,-35.990326,-18.036915,2.2234862112137677,-26.445372,-26.435600312711113,44.223854064941406,79.3674545288086,79.53616333007812,0.3799993850670571,-0.18922506272792816
1507,0,1,bffad1b6,37.9814,-36.516529,-7.437985,2.513435944392619,-25.498203,-25.462315992533334,29.331995010375977,98.32014465332031,91.39534759521484,2.480183160097437,0.13938838243484497,-38.701351,-15.178999,2.154852989097013,-26.974396,-27.042723936355554,28.674949645996094,94.74581909179688,75.65523529052734,1.2429877079846596,-0.3432762920856476
1508,1,0,ce151e35,35.2987,-26.348156,5.844554,3.414862515211209,-16.520167999999998,-16.234525957866666,35.903133392333984,99.1052474975586,109.93828582763672,6.015101270431476,1.5570263862609863,-35.063622,-2.825509,3.140425511535655,-25.009083,-24.826660571733335,46.16854476928711,94.84381866455078,99.75738525390625,9.073299140807325,1.952246069908142
1509,0,1,020f5eaa,0.0,-26.605667,0.40647099999999997,2.5724919653757126,-16.299088,-16.3522039808,27.31151580810547,97.4278793334961,102.85330963134766,3.259273789793828,0.4747835099697113,-35.024418,-6.455492,2.3271478518183017,-23.386066,-23.4268278128,34.06010437011719,91.67018127441406,79.79039764404297,4.3952447160956565,0.5066446661949158
1510,0,1,ed3f900a,0.0,-27.063972,15.075503,4.024875834642573,-16.232861,-15.813610323022223,33.36906051635742,127.57203674316406,118.31398010253906,12.965627067303846,2.5543243885040283,-33.439857,3.587081,3.4903529700625557,-23.657322,-23.23039372106667,32.16400146484375,109.50389099121094,96.25740051269531,11.284153949683894,2.3051116466522217
1511,0,1,58835983,0.0,-29.080139,-2.963853,2.404399670133738,-17.825544,-17.904323546311108,29.17645263671875,94.51388549804688,86.2756576538086,2.155890216553604,0.06709162890911102,-34.729286,-13.452616,2.188963871443636,-24.059954,-24.284221546311112,32.55521774291992,87.59257507324219,69.7713851928711,1.1751594033292845,-0.15935568511486053
1512,0,1,a783bdb3,0.0,-28.02738,-6.188677,2.2433372665082385,-17.820175,-18.025810786666664,27.335750579833984,88.38040924072266,88.14335632324219,0.9305041016694311,-0.30662083625793457,-35.987629,-12.181213,2.204114221259379,-24.861362,-24.98014479146667,35.23210144042969,88.0811538696289,79.56849670410156,1.3348481095563338,-0.14171572029590607
1513,0,1,76bf0e79,0.0,-27.946953,-6.131893,2.230553164208038,-18.519037,-18.593908321422223,26.286224365234375,84.00994110107422,82.39462280273438,1.0271747108476497,-0.07974701374769211,-35.074291,-14.841338,2.2022543859733306,-25.801641,-26.02024907591111,36.726261138916016,91.24475860595703,74.58395385742188,0.9923472260829396,-0.2397928684949875
1514,0,1,aada72d9,0.0,-31.109188,2.439112,2.7845306738001567,-21.233587,-21.161496978844443,24.22415542602539,95.3941879272461,103.49444580078125,11.156926242348913,1.6477049589157104,-35.721489,-6.776635,2.5518901066577278,-25.616796,-25.588104120888886,24.54522132873535,94.84811401367188,95.23846435546875,7.732200716243215,1.230518102645874
1515,0,1,a1ca4187,0.0,-28.946417,14.381504,3.7009209559507568,-17.414164,-17.154329607111112,33.502994537353516,113.71724700927734,115.95884704589844,19.761630236468683,3.227970600128174,-33.517715,6.143462,3.424837001492272,-22.928314,-22.817536140799998,36.44940948486328,121.26053619384766,88.63926696777344,22.141682826468077,3.468602418899536
1516,0,1,5a3d8224,0.0,-33.308655,-7.591833,2.352644851345412,-22.917217,-23.068976078933332,27.436138153076172,91.25745391845703,85.98439025878906,2.3343258389467385,0.09135423600673676,-36.499527,-13.716874,2.2084702877382405,-26.339151,-26.5927167088,26.923471450805664,95.13162231445312,80.58438110351562,1.3719760704497022,-0.09167065471410751
1517,0,1,328e68bd,0.0,-35.137585,6.023986,4.005255456729245,-25.889538,-25.521292593955554,32.26521682739258,121.511962890625,110.40772247314453,16.927570275348234,3.2050092220306396,-41.156124,-5.918983,3.0350012779497493,-29.563112,-29.677378877333336,34.78311538696289,110.02433013916016,87.74571990966797,12.759086469632525,2.263389825820923
1518,0,1,32f5ee95,0.0,-27.480595,-6.196445,2.313034445938486,-15.437857,-15.594801878222222,25.190622329711914,85.02684783935547,90.85314178466797,0.47339252424771017,-0.2643081247806549,-34.526634,-12.024933,2.258226673613937,-25.477217,-25.549838737600002,33.20178985595703,95.9462890625,76.8458251953125,1.2568515762548786,-0.07135891169309616
1519,0,1,ce73809a,0.0,-28.345436,-6.5842089999999995,2.343015898173782,-17.999397,-18.06239128711111,26.29159164428711,77.52104949951172,91.82096099853516,1.2097687472649943,0.06135585531592369,-36.868298,-7.752493,2.271431898938488,-25.849009,-25.948732784355556,34.04032897949219,83.9580078125,82.28091430664062,5.47493639776655,0.5598247051239014
1520,0,1,9a3c8482,0.0,-28.343376,-5.141439,2.378520335668517,-18.10429,-18.131059323555554,26.687379837036133,82.3329086303711,98.3219223022461,1.363365430548174,0.06156773865222931,-34.367317,-12.311155,2.2381441213051216,-25.579952,-25.76663479413333,35.72743225097656,86.07041931152344,78.5423355102539,2.3595473934422957,0.19504988193511963
1521,0,1,b37083ff,0.0,-35.121189,-6.024547,2.6498012858559563,-25.017933,-24.904804908444447,29.60386085510254,90.23854064941406,113.57084655761719,5.789460161916271,1.0664857625961304,-41.140816,-12.387033,2.490501343087481,-30.512508,-30.542194830933326,36.63398361206055,95.48738861083984,100.5695571899414,5.718710434404237,0.8172357082366943
1522,0,1,f01671c0,0.0,-28.056816,12.605858,4.254346098086795,-15.511934,-15.16137535591111,30.25292205810547,116.62527465820312,112.07477569580078,8.437931111871494,2.038356065750122,-34.431843,10.330752,4.3690075112420255,-24.196909,-23.689004459911107,39.843544006347656,119.76670837402344,107.9569091796875,16.561146036890662,3.3568968772888184
